             [,1]         [,2]         [,3]         [,4]         [,5]
[1,] 0.000000e+00 2.705576e-05 5.341533e-02 5.819758e-07 2.864500e-03
[2,] 2.705576e-05 0.000000e+00 1.657327e-01 5.278058e-07 4.448252e-01
[3,] 5.341533e-02 1.657327e-01 0.000000e+00 1.792843e-03 6.699682e-04
[4,] 5.819758e-07 5.278058e-07 1.792843e-03 0.000000e+00 1.283627e-01
[5,] 2.864500e-03 4.448252e-01 6.699682e-04 1.283627e-01 0.000000e+00
[6,] 8.478596e-04 6.791849e-08 1.968784e-03 1.494426e-11 8.139826e-03
[7,] 2.342767e-01 9.763299e-07 1.867915e-10 5.667310e-05 3.115464e-05
             [,6]         [,7]
[1,] 8.478596e-04 2.342767e-01
[2,] 6.791849e-08 9.763299e-07
[3,] 1.968784e-03 1.867915e-10
[4,] 1.494426e-11 5.667310e-05
[5,] 8.139826e-03 3.115464e-05
[6,] 0.000000e+00 1.387810e-04
[7,] 1.387810e-04 0.000000e+00
