             [,1]         [,2]         [,3]         [,4]         [,5]
[1,] 0.000000e+00 1.784336e-04 2.294903e-03 2.333895e-05 6.708519e-04
[2,] 1.784336e-04 0.000000e+00 1.387810e-04 6.235446e-08 3.629090e-10
[3,] 2.294903e-03 1.387810e-04 0.000000e+00 4.373613e-10 4.405393e-10
[4,] 2.333895e-05 6.235446e-08 4.373613e-10 0.000000e+00 4.921048e-06
[5,] 6.708519e-04 3.629090e-10 4.405393e-10 4.921048e-06 0.000000e+00
[6,] 1.291132e-03 2.291637e-07 1.501960e-04 2.120695e-02 2.875815e-08
             [,6]
[1,] 1.291132e-03
[2,] 2.291637e-07
[3,] 1.501960e-04
[4,] 2.120695e-02
[5,] 2.875815e-08
[6,] 0.000000e+00
