             [,1]         [,2]         [,3]         [,4]         [,5]
[1,] 0.000000e+00 2.962838e-05 4.409814e-01 5.567802e-09 4.699324e-01
[2,] 2.962838e-05 0.000000e+00 1.662246e-01 6.045007e-07 3.910906e-01
[3,] 4.409814e-01 1.662246e-01 0.000000e+00 1.636589e-03 3.240718e-06
[4,] 5.567802e-09 6.045007e-07 1.636589e-03 0.000000e+00 3.233778e-01
[5,] 4.699324e-01 3.910906e-01 3.240718e-06 3.233778e-01 0.000000e+00
[6,] 2.011387e-06 2.933970e-07 9.779644e-06 7.840442e-20 7.804693e-02
[7,] 1.953285e-01 8.475453e-08 1.804379e-05 2.020872e-03 1.677010e-05
             [,6]         [,7]
[1,] 2.011387e-06 1.953285e-01
[2,] 2.933970e-07 8.475453e-08
[3,] 9.779644e-06 1.804379e-05
[4,] 7.840442e-20 2.020872e-03
[5,] 7.804693e-02 1.677010e-05
[6,] 0.000000e+00 4.343857e-03
[7,] 4.343857e-03 0.000000e+00
