              [,1]         [,2]         [,3]         [,4]         [,5]
 [1,] 0.000000e+00 1.807870e-15 1.268048e-23 3.055700e-24 6.229039e-05
 [2,] 1.807870e-15 0.000000e+00 6.565727e-19 8.570067e-22 8.057995e-09
 [3,] 1.268048e-23 6.565727e-19 0.000000e+00 1.938465e-34 2.050449e-06
 [4,] 3.055700e-24 8.570067e-22 1.938465e-34 0.000000e+00 6.580696e-07
 [5,] 6.229039e-05 8.057995e-09 2.050449e-06 6.580696e-07 0.000000e+00
 [6,] 2.071440e-03 8.629572e-03 3.169565e-03 8.860286e-04 2.438914e-16
 [7,] 2.557995e-04 1.961951e-04 3.527624e-05 1.660044e-05 1.863562e-30
 [8,] 4.118693e-05 1.690889e-08 9.991882e-06 9.712188e-07 4.490722e-30
 [9,] 1.360356e-05 3.673343e-09 1.917995e-06 1.137211e-06 1.941442e-08
[10,] 5.612753e-08 3.039357e-14 6.171667e-07 3.127233e-09 2.887000e-06
[11,] 7.517237e-13 1.076754e-09 3.792243e-10 2.512809e-10 4.692814e-06
[12,] 1.079301e-09 8.813492e-08 2.338842e-08 1.177295e-07 4.078712e-06
[13,] 8.903250e-09 1.170756e-12 9.745264e-06 8.011103e-09 9.168271e-05
[14,] 5.069732e-12 5.141447e-10 8.169042e-09 2.382321e-14 5.771454e-03
[15,] 2.560498e-09 3.908594e-14 1.833088e-13 4.466706e-11 2.778919e-08
              [,6]         [,7]         [,8]         [,9]        [,10]
 [1,] 2.071440e-03 2.557995e-04 4.118693e-05 1.360356e-05 5.612753e-08
 [2,] 8.629572e-03 1.961951e-04 1.690889e-08 3.673343e-09 3.039357e-14
 [3,] 3.169565e-03 3.527624e-05 9.991882e-06 1.917995e-06 6.171667e-07
 [4,] 8.860286e-04 1.660044e-05 9.712188e-07 1.137211e-06 3.127233e-09
 [5,] 2.438914e-16 1.863562e-30 4.490722e-30 1.941442e-08 2.887000e-06
 [6,] 0.000000e+00 1.134550e-22 8.341612e-16 4.038903e-06 7.410034e-04
 [7,] 1.134550e-22 0.000000e+00 2.858365e-28 4.033712e-05 1.158509e-06
 [8,] 8.341612e-16 2.858365e-28 0.000000e+00 1.272636e-07 1.378465e-10
 [9,] 4.038903e-06 4.033712e-05 1.272636e-07 0.000000e+00 1.330518e-11
[10,] 7.410034e-04 1.158509e-06 1.378465e-10 1.330518e-11 0.000000e+00
[11,] 9.302079e-07 1.950872e-08 1.577283e-08 5.627023e-15 9.220918e-24
[12,] 1.874249e-07 5.823633e-07 1.909004e-07 9.340418e-11 9.315340e-16
[13,] 2.710363e-03 1.059912e-04 2.930938e-06 3.469125e-10 5.142671e-26
[14,] 1.010683e-01 1.019531e-03 6.644582e-04 3.042222e-05 8.483014e-14
[15,] 1.232035e-04 1.111019e-06 9.102560e-09 9.177307e-12 1.843664e-23
             [,11]        [,12]        [,13]        [,14]        [,15]
 [1,] 7.517237e-13 1.079301e-09 8.903250e-09 5.069732e-12 2.560498e-09
 [2,] 1.076754e-09 8.813492e-08 1.170756e-12 5.141447e-10 3.908594e-14
 [3,] 3.792243e-10 2.338842e-08 9.745264e-06 8.169042e-09 1.833088e-13
 [4,] 2.512809e-10 1.177295e-07 8.011103e-09 2.382321e-14 4.466706e-11
 [5,] 4.692814e-06 4.078712e-06 9.168271e-05 5.771454e-03 2.778919e-08
 [6,] 9.302079e-07 1.874249e-07 2.710363e-03 1.010683e-01 1.232035e-04
 [7,] 1.950872e-08 5.823633e-07 1.059912e-04 1.019531e-03 1.111019e-06
 [8,] 1.577283e-08 1.909004e-07 2.930938e-06 6.644582e-04 9.102560e-09
 [9,] 5.627023e-15 9.340418e-11 3.469125e-10 3.042222e-05 9.177307e-12
[10,] 9.220918e-24 9.315340e-16 5.142671e-26 8.483014e-14 1.843664e-23
[11,] 0.000000e+00 5.363692e-34 5.907907e-21 2.744877e-15 9.753565e-20
[12,] 5.363692e-34 0.000000e+00 7.018417e-15 8.949967e-10 2.810862e-13
[13,] 5.907907e-21 7.018417e-15 0.000000e+00 1.998512e-17 1.469196e-15
[14,] 2.744877e-15 8.949967e-10 1.998512e-17 0.000000e+00 1.997038e-08
[15,] 9.753565e-20 2.810862e-13 1.469196e-15 1.997038e-08 0.000000e+00
