            [,1]        [,2]        [,3]       [,4]        [,5]       [,6]
[1,]  1.00000000  0.21437679  0.01432301 -0.3897306  0.27678489  0.1264178
[2,]  0.21437679  1.00000000  0.11834549 -0.2183721  0.06240626  0.2526229
[3,]  0.01432301  0.11834549  1.00000000 -0.1450117  0.11980187  0.1847288
[4,] -0.38973055 -0.21837215 -0.14501169  1.0000000 -0.14999670 -0.4298861
[5,]  0.27678489  0.06240626  0.11980187 -0.1499967  1.00000000  0.2280389
[6,]  0.12641785  0.25262289  0.18472879 -0.4298861  0.22803887  1.0000000
[7,]  0.13678966  0.21449610  0.33849622 -0.2432435  0.29790874  0.2774485
           [,7]
[1,]  0.1367897
[2,]  0.2144961
[3,]  0.3384962
[4,] -0.2432435
[5,]  0.2979087
[6,]  0.2774485
[7,]  1.0000000
